NCBI Gene ID	Ensembl gene ID
140731	ENSG00000124227
100310846	ENSG00000157999
342850	ENSG00000181626
	ENSG00000259271
23783	ENSG00000189295
100131244	ENSG00000230778
441869	ENSG00000235098
105378585	ENSG00000225905
100287718	ENSG00000230062
23294	ENSG00000064999
56899	ENSG00000185046
124401	ENSG00000168096
257629	ENSG00000175311
203286	ENSG00000165138
389161	ENSG00000206199
55139	ENSG00000163516
54443	ENSG00000011426
55107	ENSG00000131620
	ENSG00000254902
57101	ENSG00000047617
63982	ENSG00000134343
105376599	ENSG00000254819
121601	ENSG00000151572
203859	ENSG00000171714
196527	ENSG00000177119
50636	ENSG00000146205
101927546	ENSG00000237276
57719	ENSG00000074855
338440	ENSG00000185101
55129	ENSG00000160746
	
3730	ENSG00000011201
3734	ENSG00000241859
	
8125	ENSG00000140350
80035	
723972	ENSG00000259516
10541	ENSG00000136938
646791	ENSG00000259790
100130708	ENSG00000231801
100652899	ENSG00000259461
23520	ENSG00000248546
23519	ENSG00000139223
81611	ENSG00000143401
290	ENSG00000166825
	
	
	
	
	
	
65990	ENSG00000103254
	
	
	
84168	ENSG00000169604
118429	ENSG00000163297
195977	ENSG00000274209
100996567	ENSG00000263482
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
301	ENSG00000135046
302	ENSG00000182718
303	ENSG00000213406
304	ENSG00000231991
305	ENSG00000216740
389289	ENSG00000177721
153684	ENSG00000215068
648987	ENSG00000177738
306	ENSG00000138772
307	ENSG00000196975
308	ENSG00000164111
309	ENSG00000197043
310	ENSG00000138279
653145	ENSG00000265190
728113	ENSG00000264230
	
8416	ENSG00000143412
11199	ENSG00000109511
311	ENSG00000122359
312	ENSG00000104537
313	ENSG00000136250
100874264	ENSG00000230539
26	ENSG00000002726
314	ENSG00000131480
8639	ENSG00000131471
90586	ENSG00000260105
	
	
84909	ENSG00000148120
316	ENSG00000138356
344454	ENSG00000243478
107126360	ENSG00000244301
107161151	ENSG00000284084
55435	ENSG00000138660
	ENSG00000260526
162	ENSG00000100280
23782	ENSG00000234479
23781	ENSG00000232707
164	ENSG00000166747
8906	ENSG00000213983
102724814	ENSG00000258727
8907	ENSG00000072958
10053	ENSG00000129354
645388	ENSG00000227534
1174	ENSG00000106367
8905	ENSG00000182287
	ENSG00000226046
130340	ENSG00000152056
160	ENSG00000196961
161	ENSG00000183020
163	ENSG00000006125
401602	ENSG00000234130
1173	ENSG00000161203
1175	ENSG00000042753
8546	ENSG00000132842
8120	ENSG00000103723
8943	ENSG00000065000
26985	ENSG00000185009
10947	ENSG00000070718
1176	ENSG00000177879
100289381	ENSG00000218806
10239	ENSG00000157823
10717	ENSG00000134262
100287722	ENSG00000226167
23431	ENSG00000081014
9179	ENSG00000221838
11154	ENSG00000100478
91056	ENSG00000254470
55745	ENSG00000053770
55317	ENSG00000125843
9907	ENSG00000242802
317	ENSG00000120868
	
320	ENSG00000107282
321	ENSG00000034053
9546	ENSG00000011132
322	ENSG00000166313
54518	ENSG00000077420
323	ENSG00000163697
10307	ENSG00000113108
324	ENSG00000134982
10297	ENSG00000115266
147495	ENSG00000154856
164284	ENSG00000198768
149773	ENSG00000231290
325	ENSG00000132703
	
327	ENSG00000164062
100506013	ENSG00000248329
328	ENSG00000100823
27301	ENSG00000169188
51107	ENSG00000117362
83464	ENSG00000138613
	
	
	
	
8539	ENSG00000166181
642812	ENSG00000234558
728664	ENSG00000213962
	
51074	ENSG00000149089
200558	ENSG00000169621
8862	ENSG00000171388
187	ENSG00000134817
333	ENSG00000105290
334	ENSG00000084234
57136	ENSG00000101474
	
335	ENSG00000118137
104326055	ENSG00000235910
336	ENSG00000158874
337	ENSG00000110244
116519	ENSG00000110243
	
338	ENSG00000084674
339	ENSG00000111701
10930	ENSG00000124701
200315	ENSG00000128383
100913187	
	ENSG00000248822
9582	ENSG00000179750
	ENSG00000249310
27350	ENSG00000244509
140564	ENSG00000243811
	
200316	ENSG00000128394
60489	ENSG00000239713
164668	ENSG00000100298
403314	ENSG00000173627
	
55911	ENSG00000184730
341	ENSG00000130208
342	ENSG00000214855
344	ENSG00000234906
345	ENSG00000110245
346	ENSG00000267467
100533990	ENSG00000224916
347	ENSG00000189058
348	ENSG00000130203
	
319	ENSG00000175336
350	ENSG00000091583
	
8542	ENSG00000100342
23780	ENSG00000128335
80833	ENSG00000128284
80832	ENSG00000100336
80831	ENSG00000128313
80830	ENSG00000221963
81575	ENSG00000178878
55937	ENSG00000204444
100419033	ENSG00000274823
79135	ENSG00000184831
139322	ENSG00000155008
100286948	ENSG00000270560
100129005	ENSG00000240902
100131528	ENSG00000255700
100128725	ENSG00000248122
644649	ENSG00000260240
351	ENSG00000142192
	ENSG00000273492
100506123	ENSG00000230606
10513	ENSG00000062725
120017341	ENSG00000259349
	
26060	ENSG00000157500
55198	ENSG00000136044
	
	
339883	ENSG00000198590
353	ENSG00000198931
	
	
	
100505854	ENSG00000214293
54840	ENSG00000137074
	
358	ENSG00000240583
359	ENSG00000167580
	
360	ENSG00000165272
361	ENSG00000171885
147429	ENSG00000260372
362	ENSG00000161798
101927318	ENSG00000257588
363	ENSG00000086159
364	ENSG00000165269
100509620	ENSG00000259916
	
375719	ENSG00000186466
389756	ENSG00000181997
441432	ENSG00000279688
100132938	ENSG00000176115
102724655	ENSG00000278122
343	ENSG00000103375
366	ENSG00000103569
89872	ENSG00000143595
282679	ENSG00000178301
375318	ENSG00000184945
653437	ENSG00000185176
9716	ENSG00000021776
367	ENSG00000169083
	
369	ENSG00000078061
100421741	ENSG00000231264
644000	ENSG00000224368
285893	ENSG00000227298
116985	ENSG00000186635
	ENSG00000256007
100506020	ENSG00000245148
116984	ENSG00000047365
64411	ENSG00000120318
83989	ENSG00000113391
131909	ENSG00000175841
23237	ENSG00000198576
372	ENSG00000095139
	
374	ENSG00000109321
	
9870	ENSG00000119682
375	ENSG00000143761
442334	ENSG00000219807
100420012	ENSG00000213137
442396	ENSG00000253885
	
108489980	
377	ENSG00000134287
378	ENSG00000168374
106144532	ENSG00000272146
380	ENSG00000271525
170485	ENSG00000236527
390423	ENSG00000214051
100129023	ENSG00000231222
100316867	
381	ENSG00000004059
382	ENSG00000165527
55738	ENSG00000101199
84364	ENSG00000149182
26286	ENSG00000242247
10565	ENSG00000066777
102724708	ENSG00000271966
10564	ENSG00000124198
57221	ENSG00000112379
27236	ENSG00000164144
23647	ENSG00000132254
10139	ENSG00000101246
383	ENSG00000118520
384	ENSG00000081181
503582	ENSG00000186103
503583	ENSG00000240058
503640	ENSG00000265293
55082	ENSG00000134884
283483	ENSG00000272274
	
	
392	ENSG00000175220
393	ENSG00000089820
394	ENSG00000100852
84837	ENSG00000258655
395	ENSG00000047648
23779	ENSG00000241484
64333	ENSG00000123329
79658	ENSG00000071205
9824	ENSG00000198826
101928042	ENSG00000262728
114118903	ENSG00000288864
89839	ENSG00000285077
102725021	ENSG00000247728
94134	ENSG00000165322
55843	ENSG00000075884
105373654	ENSG00000231758
319102	ENSG00000258894
55114	ENSG00000140750
93663	ENSG00000146376
84986	ENSG00000213390
100533184	ENSG00000269891
57569	ENSG00000137727
57584	ENSG00000107863
58504	ENSG00000128805
100689073	ENSG00000248682
57636	ENSG00000275832
	ENSG00000260781
83478	ENSG00000138639
9938	ENSG00000163219
23092	ENSG00000145819
	ENSG00000226272
	ENSG00000230789
201176	ENSG00000159314
146880	
109286553	ENSG00000215769
440461	ENSG00000267472
79822	ENSG00000088756
101927168	ENSG00000266441
9411	ENSG00000137962
107985092	ENSG00000226835
257106	ENSG00000186517
57514	ENSG00000031081
	ENSG00000241155
9743	ENSG00000134909
115703	ENSG00000004777
2909	ENSG00000160007
158763	ENSG00000147256
80728	ENSG00000147799
343578	ENSG00000124143
143872	ENSG00000165895
100128386	ENSG00000248027
	ENSG00000227817
100130693	ENSG00000231147
266698	ENSG00000235759
254398	ENSG00000258080
100128514	ENSG00000258233
9912	ENSG00000006740
100128006	ENSG00000265489
23526	ENSG00000180448
396	ENSG00000141522
397	ENSG00000111348
398	ENSG00000242173
9138	ENSG00000076928
9181	ENSG00000116584
107985210	ENSG00000224276
107985209	ENSG00000273002
50650	ENSG00000163947
100874200	ENSG00000240198
50649	ENSG00000136002
	ENSG00000233221
7984	ENSG00000050327
9459	ENSG00000129675
8874	ENSG00000102606
	ENSG00000227352
100874238	ENSG00000235875
	ENSG00000233644
23229	ENSG00000131089
	ENSG00000231729
9639	ENSG00000104728
55160	ENSG00000074964
9826	ENSG00000132694
23365	ENSG00000196914
22899	ENSG00000198844
27237	ENSG00000130762
9828	ENSG00000110237
100287837	ENSG00000257038
23370	ENSG00000104880
	ENSG00000267852
128272	ENSG00000142632
	
115557	ENSG00000240771
26084	ENSG00000114790
100507524	ENSG00000243069
64283	ENSG00000214944
	ENSG00000240572
100271715	ENSG00000214694
728377	ENSG00000204959
445328	ENSG00000213214
101928605	ENSG00000244198
389337	ENSG00000183111
54848	ENSG00000236699
	ENSG00000249885
84904	ENSG00000137135
55701	ENSG00000165801
8289	ENSG00000117713
57492	ENSG00000049618
196528	ENSG00000189079
1820	ENSG00000116017
10620	ENSG00000179361
646555	ENSG00000227288
138715	ENSG00000205143
5926	ENSG00000032219
51742	ENSG00000054267
	
10865	ENSG00000196843
84159	ENSG00000150347
25820	ENSG00000166233
10425	ENSG00000177479
646450	ENSG00000221883
390844	ENSG00000266296
494470	ENSG00000141622
147339	ENSG00000152242
400	ENSG00000120805
402	ENSG00000213465
100528018	ENSG00000273003
23568	ENSG00000102931
399666	ENSG00000265934
643898	ENSG00000258071
646879	ENSG00000215486
100130265	ENSG00000249312
100874420	ENSG00000254351
100874421	ENSG00000248355
100131629	ENSG00000230418
100131784	ENSG00000263125
100421675	
100874449	ENSG00000225225
403	ENSG00000138175
10124	ENSG00000122644
387684	ENSG00000122872
152709	ENSG00000248780
107984161	ENSG00000228291
100420471	ENSG00000231395
101928788	ENSG00000218996
10123	ENSG00000188042
379	ENSG00000175906
26225	ENSG00000162980
641382	ENSG00000227864
641380	ENSG00000236818
	ENSG00000228431
641379	ENSG00000224806
641378	ENSG00000232332
221079	ENSG00000165997
	
390790	ENSG00000141748
84100	ENSG00000113966
23204	ENSG00000170540
100288702	ENSG00000255664
646348	ENSG00000225355
729790	ENSG00000255014
51329	ENSG00000182196
10550	ENSG00000144746
151188	ENSG00000177917
127829	ENSG00000143862
55207	ENSG00000134108
	ENSG00000228413
100131223	ENSG00000214812
132946	ENSG00000196503
285598	ENSG00000175414
115761	ENSG00000152213
392509	ENSG00000174225
200894	ENSG00000169379
80117	ENSG00000179674
120534	ENSG00000152219
105376607	ENSG00000254532
644100	ENSG00000268223
107985793	ENSG00000224891
54622	ENSG00000185305
339231	ENSG00000214087
51326	ENSG00000185829
100506084	ENSG00000228696
100996425	ENSG00000260896
55156	ENSG00000104442
84071	ENSG00000118690
	ENSG00000230290
219681	ENSG00000165309
79798	ENSG00000140691
93436	ENSG00000105676
79637	ENSG00000125449
25852	ENSG00000114098
100130871	ENSG00000225254
80210	ENSG00000135931
83787	ENSG00000170632
389137	ENSG00000178660
221481	ENSG00000157343
51309	ENSG00000126947
9823	ENSG00000184867
51566	ENSG00000102401
100128574	ENSG00000228275
100131755	ENSG00000196440
64860	ENSG00000125962
100528062	ENSG00000286237
54470	ENSG00000198960
653354	ENSG00000204072
	
339541	ENSG00000198520
101928603	ENSG00000260286
79591	ENSG00000120029
145407	ENSG00000139971
387715	ENSG00000254636
79624	ENSG00000146476
	ENSG00000235072
405	ENSG00000143437
9915	ENSG00000172379
101929560	ENSG00000259495
	
10552	ENSG00000241685
100422044	ENSG00000242103
204800	ENSG00000268282
260421	ENSG00000250071
260422	ENSG00000251411
10095	ENSG00000130429
100288663	ENSG00000213081
10109	ENSG00000163466
10094	ENSG00000111229
87171	ENSG00000226284
391160	ENSG00000238137
729494	ENSG00000256745
100421973	ENSG00000256898
441131	ENSG00000214027
10093	ENSG00000241553
100526693	ENSG00000250151
10092	ENSG00000162704
81873	ENSG00000136950
348110	ENSG00000242498
100526783	ENSG00000250021
10776	ENSG00000128989
646227	ENSG00000231228
643896	ENSG00000204637
10777	ENSG00000172995
	ENSG00000230830
	
407	ENSG00000120500
408	ENSG00000137486
409	ENSG00000141480
92714	ENSG00000197070
85026	ENSG00000203993
27106	ENSG00000105643
57561	ENSG00000113369
100129716	ENSG00000281357
91947	ENSG00000140450
645432	ENSG00000205784
410	ENSG00000100299
411	ENSG00000113273
	
413	
414	ENSG00000006756
100506356	ENSG00000229851
10034	ENSG00000225117
416	ENSG00000062096
23757	ENSG00000232226
22901	ENSG00000141337
347527	ENSG00000205667
340075	ENSG00000183876
79642	ENSG00000180801
153642	ENSG00000164291
415	ENSG00000157399
10033	ENSG00000224060
417	ENSG00000129744
106481723	ENSG00000237408
418	ENSG00000238048
419	ENSG00000156219
420	ENSG00000111339
116969	ENSG00000167311
9048	ENSG00000117407
64801	ENSG00000173409
421	ENSG00000099889
	
	
	
	
	
170302	ENSG00000004848
	
57412	ENSG00000214435
427	ENSG00000104763
101929066	ENSG00000245281
56624	ENSG00000188611
653308	ENSG00000204147
	
50807	ENSG00000153317
29065	
100507117	ENSG00000280543
8853	ENSG00000151693
55616	ENSG00000088280
	
51665	ENSG00000065802
51676	ENSG00000100628
51130	ENSG00000115239
51666	ENSG00000005981
140458	ENSG00000164122
140459	ENSG00000148331
140460	ENSG00000183475
140461	ENSG00000177981
140462	ENSG00000102048
728619	ENSG00000258527
136371	ENSG00000146926
140456	ENSG00000165192
142689	ENSG00000198881
79754	ENSG00000196372
142686	ENSG00000239388
142685	ENSG00000146809
102724555	ENSG00000230442
92591	ENSG00000161664
339201	ENSG00000267080
127247	ENSG00000154007
401036	ENSG00000182177
51008	ENSG00000138303
84164	ENSG00000100325
10973	ENSG00000112249
429	ENSG00000139352
430	ENSG00000183734
56676	ENSG00000176009
121549	ENSG00000187855
647219	ENSG00000232237
	
110599588	ENSG00000286053
25842	ENSG00000111875
55723	ENSG00000105011
432	ENSG00000141505
433	ENSG00000161944
55870	ENSG00000116539
645676	ENSG00000235919
	ENSG00000227773
9070	ENSG00000129691
266703	ENSG00000224144
100422088	ENSG00000237428
100736411	ENSG00000225724
100736412	ENSG00000230821
41	ENSG00000110881
40	ENSG00000108684
9311	ENSG00000213199
55515	ENSG00000072182
105373885	ENSG00000227432
51802	ENSG00000256394
434	ENSG00000101440
435	ENSG00000126522
	
436	ENSG00000244723
	
	ENSG00000281903
105373202	
438	ENSG00000196433
8623	ENSG00000169093
80161	ENSG00000236017
440	ENSG00000070669
54529	ENSG00000138381
389652	ENSG00000248498
442	
100423061	ENSG00000236554
100419423	ENSG00000251470
100873794	
100423060	ENSG00000267333
443	ENSG00000108381
554235	ENSG00000204653
374569	ENSG00000166183
444	ENSG00000198363
253982	ENSG00000174939
57168	ENSG00000128203
259266	ENSG00000066279
54829	ENSG00000106819
151516	ENSG00000244617
79058	ENSG00000169696
80150	ENSG00000162174
445	ENSG00000130707
442167	ENSG00000220517
447	ENSG00000223922
158452	ENSG00000233947
449	ENSG00000213487
450	ENSG00000227881
451	ENSG00000215583
339845	ENSG00000236893
453	ENSG00000251418
454	ENSG00000217791
455	ENSG00000215325
340274	ENSG00000225308
392302	ENSG00000237437
341230	ENSG00000255353
459	ENSG00000257316
28990	ENSG00000034533
105375790	ENSG00000244998
431705	ENSG00000188886
460	ENSG00000152092
23245	ENSG00000148219
100128505	ENSG00000229105
	
171023	ENSG00000171456
55252	ENSG00000143970
80816	ENSG00000141431
	ENSG00000267642
136991	ENSG00000154438
	
	
84896	ENSG00000138138
29028	ENSG00000156802
54454	ENSG00000119778
55210	ENSG00000197785
83858	ENSG00000160072
219293	ENSG00000215915
79915	ENSG00000176208
79969	ENSG00000137343
	
85300	ENSG00000167654
	
	
11101	ENSG00000107669
100130887	ENSG00000226864
466	ENSG00000123268
100128159	ENSG00000219387
1386	ENSG00000115966
467	ENSG00000162772
468	ENSG00000128272
469	ENSG00000213338
340600	ENSG00000273041
643159	ENSG00000228218
100127952	ENSG00000256167
22809	ENSG00000169136
22926	ENSG00000118217
102724329	ENSG00000226889
1388	ENSG00000213676
11016	ENSG00000170653
114108587	ENSG00000267281
55729	ENSG00000171681
80063	ENSG00000166669
23130	ENSG00000110046
55102	ENSG00000066739
64422	ENSG00000144848
100135756	ENSG00000224357
115201	ENSG00000101844
	ENSG00000232735
23192	ENSG00000168397
84938	ENSG00000125703
84971	ENSG00000130734
9474	ENSG00000057663
10533	ENSG00000197548
79065	ENSG00000198925
285973	ENSG00000181652
83734	ENSG00000152348
	ENSG00000248192
	ENSG00000236447
9140	ENSG00000145782
100151642	ENSG00000266501
100293948	ENSG00000224121
9776	ENSG00000175224
22863	ENSG00000126775
55054	ENSG00000085978
89849	ENSG00000168010
60673	ENSG00000123395
	
471	ENSG00000138363
51062	ENSG00000198513
64225	ENSG00000119787
25923	ENSG00000184743
472	ENSG00000149311
23300	ENSG00000166454
1822	ENSG00000111676
	
474	ENSG00000172238
220202	ENSG00000179774
84913	ENSG00000168874
56204	ENSG00000047346
80256	ENSG00000005238
645180	ENSG00000240487
475	ENSG00000177556
105378235	ENSG00000253921
476	ENSG00000163399
84852	ENSG00000203865
477	ENSG00000018625
478	ENSG00000105409
480	ENSG00000132681
	
	
481	ENSG00000143153
485	ENSG00000249212
482	ENSG00000129244
483	ENSG00000069849
	ENSG00000244124
484	ENSG00000271707
23439	ENSG00000101892
	
487	ENSG00000196296
100289092	ENSG00000260442
488	ENSG00000174437
489	ENSG00000074370
490	ENSG00000070961
338758	ENSG00000271614
491	ENSG00000157087
	ENSG00000236999
	ENSG00000224771
492	ENSG00000067842
493	ENSG00000058668
27032	ENSG00000017260
9914	ENSG00000064270
105371374	ENSG00000261286
	
495	ENSG00000105675
496	ENSG00000186009
	
	
	
	
	
	
	
	
	
498	ENSG00000152234
442416	ENSG00000234861
504	ENSG00000227682
645443	ENSG00000263232
100129782	ENSG00000258877
442415	ENSG00000241571
392322	ENSG00000234720
100132619	ENSG00000277297
506	ENSG00000110955
507	ENSG00000231635
509	ENSG00000165629
645560	ENSG00000224004
513	ENSG00000099624
514	ENSG00000124172
23744	ENSG00000250922
432369	ENSG00000180389
93974	ENSG00000130770
516	ENSG00000159199
319136	ENSG00000230157
319137	ENSG00000283016
646619	ENSG00000242244
100287755	ENSG00000227440
390424	ENSG00000227590
100505704	ENSG00000214318
100130962	ENSG00000232734
100288222	ENSG00000224948
517	ENSG00000135390
520	ENSG00000225712
319119	ENSG00000258401
100507097	ENSG00000230482
654480	ENSG00000228847
100507083	ENSG00000249253
518	ENSG00000154518
521	ENSG00000169020
9551	ENSG00000241468
100526740	ENSG00000248919
101241877	ENSG00000224421
387107	ENSG00000228834
445573	ENSG00000232851
654485	ENSG00000256826
654484	ENSG00000256103
654486	ENSG00000261102
	ENSG00000230801
10632	ENSG00000167283
267020	ENSG00000249222
53411	ENSG00000256280
53410	ENSG00000232362
53409	ENSG00000249256
100130396	ENSG00000225176
100287091	ENSG00000242561
100462865	ENSG00000267376
100287964	ENSG00000267189
100462862	ENSG00000271332
9556	ENSG00000156411
84833	ENSG00000173915
100288307	ENSG00000231549
515	ENSG00000116459
100422523	ENSG00000224451
645973	ENSG00000214342
644333	ENSG00000214003
100422514	ENSG00000214025
100128516	ENSG00000254944
645440	ENSG00000219806
124496	ENSG00000261424
100127892	ENSG00000270880
10476	ENSG00000167863
390581	ENSG00000261679
138234	ENSG00000229184
138864	ENSG00000213954
246723	ENSG00000234925
522	ENSG00000154723
359997	ENSG00000237701
100287966	ENSG00000237472
101928296	ENSG00000254112
	ENSG00000184084
539	ENSG00000241837
100132849	ENSG00000159186
537	ENSG00000071553
158960	ENSG00000197180
92270	ENSG00000205464
10159	ENSG00000182220
	
523	ENSG00000114573
	
525	ENSG00000116039
101927750	ENSG00000239322
526	ENSG00000147416
528	ENSG00000155097
245973	ENSG00000143882
51382	ENSG00000100554
529	ENSG00000131100
343515	ENSG00000225099
100462844	ENSG00000266549
729435	ENSG00000256293
90423	ENSG00000250565
9296	ENSG00000128524
112267975	ENSG00000186328
101927180	ENSG00000226138
9550	ENSG00000136888
319116	ENSG00000270371
100128541	ENSG00000253502
100462838	ENSG00000224662
100462843	ENSG00000233343
100462840	ENSG00000270904
100462732	ENSG00000249372
100874514	ENSG00000230474
534	ENSG00000213760
100532737	ENSG00000254870
127124	ENSG00000151418
51606	ENSG00000047249
535	ENSG00000033627
23545	ENSG00000185344
50617	ENSG00000105929
533	ENSG00000117410
527	ENSG00000185883
100132978	ENSG00000230201
106478961	ENSG00000244142
442211	ENSG00000213435
	ENSG00000284138
9114	ENSG00000159720
